timestamp,rpm,speed_mph,coolant_temp_c,acceleration_g,latitude,longitude,driving_zone
08:14:59.538,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.595,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.655,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.835,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.896,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:14:59.956,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.016,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.193,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.254,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.315,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.375,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.439,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.510,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.569,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.631,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.706,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.751,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.923,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:00.967,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.014,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.068,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.113,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.158,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.208,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.263,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.299,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.444,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.489,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.522,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.568,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.624,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.683,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.729,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.778,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.836,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:01.867,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.031,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.078,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.124,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.179,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.224,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.270,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.348,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.423,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.467,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.613,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.658,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.694,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.760,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:02.940,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:03.000,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:03.089,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:03.164,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:03.225,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:03.274,0.0,0.0,23.0,0.0,39.99266821786951,-83.004875728374,idle
08:15:11.636,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:11.820,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:11.896,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:11.970,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.029,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.091,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.149,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.210,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.270,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.330,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.393,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.463,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.525,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.562,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.720,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.768,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.803,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.859,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.903,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:12.964,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.014,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.070,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.104,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.159,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.215,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.254,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.398,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.445,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.491,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.549,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.598,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.654,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.700,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.749,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.811,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.854,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.910,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:13.967,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.018,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.180,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.214,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.259,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.314,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.359,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.406,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.482,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.541,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.611,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.685,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.746,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.812,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.881,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:14.941,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.137,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.196,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.258,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.315,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.387,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.450,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.498,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.534,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.590,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.624,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.698,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.744,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.931,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:15.990,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.051,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.111,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.171,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.245,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.297,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.344,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.401,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.459,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.522,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.580,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.714,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.749,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.793,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.840,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.896,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:16.943,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.001,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.049,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.104,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.151,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.210,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.245,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.391,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.441,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.484,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.529,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.575,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.618,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.676,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.737,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
08:15:17.795,0.0,0.0,23.0,0.0,39.99266879393623,-83.00487623410368,idle
